,Unnamed: 0,Date,region,type,4046,4225,4770,year,TotalVolume,Price,Prop,month
340,15081,2017-07-30,California,organic,15243.52,40785.21,0.0,2017,113903.29,2.14,0.02003609647427218,7
2579,17320,2017-04-30,StLouis,organic,60.1,3435.94,6.91,2017,4551.65,2.25,0.02217121822092105,4
1413,16154,2017-04-30,Nashville,organic,387.36,2926.48,0.0,2017,11100.24,1.14,0.037321458507202136,4
696,15437,2017-11-12,Detroit,organic,718.59,2938.26,0.0,2017,17851.73,1.42,0.039604088014783545,11
2740,17481,2017-04-16,TotalUS,organic,176684.11,437947.67,5096.43,2017,1493331.28,1.49,0.0407172387162188,4
3306,18047,2018-03-11,RaleighGreensboro,organic,93.04,6501.92,224.71,2018,13869.87,2.02,0.034808194010997114,3
1902,16643,2017-02-05,Plains,organic,3181.84,19535.39,151.77,2017,48964.14,1.6,0.013509348908163243,2
3154,17895,2018-02-11,MiamiFtLauderdale,organic,139.48,429.95,0.0,2018,9320.83,1.4,0.01077125088340658,2
1527,16268,2017-03-05,NewYork,organic,20888.73,66846.19,235.43,2017,121542.09,1.81,0.07658071850128989,3
1907,16648,2017-01-01,Plains,organic,4547.17,15245.73,1366.36,2017,47042.21,1.62,0.01936064849001462,1
1674,16415,2017-05-28,Orlando,organic,1830.55,174.17,0.0,2017,8624.25,1.8,0.02210694735797336,5
1738,16479,2017-03-12,Philadelphia,organic,2593.91,5686.31,15.17,2017,14160.84,2.33,0.036145136474127086,3
2401,17142,2017-09-10,SouthCentral,organic,31218.95,4601.22,0.0,2017,108438.31,1.75,0.021536929338942582,9
544,15285,2017-09-24,Columbus,organic,571.88,1881.72,0.0,2017,10488.79,2.22,0.07984669796957411,9
2281,17022,2017-12-17,Seattle,organic,872.8,24764.43,28.57,2017,80744.59,1.25,0.18244396391999496,12
2722,17463,2017-08-20,TotalUS,organic,108658.66,262747.8,1154.19,2017,1071538.25,1.96,0.034582168029293925,8
1818,16559,2017-09-10,Pittsburgh,organic,1076.06,21.1,0.0,2017,9267.69,1.48,0.08475904870607343,9
1860,16601,2017-11-26,Plains,organic,1912.15,12604.73,7.28,2017,47738.89,1.78,0.035941737465341905,11
3206,17947,2018-01-14,NewYork,organic,7433.43,17885.26,49.43,2018,86632.25,1.91,0.06274144108893198,1
987,15728,2017-05-14,Houston,organic,10106.86,14.14,0.0,2017,33955.6,1.39,0.022974346305638216,5
385,15126,2017-09-24,Charlotte,organic,22.31,4284.88,118.25,2017,10375.19,2.55,0.052586093642992486,9
2859,17600,2017-01-01,WestTexNewMexico,organic,867.66,3434.02,37.3,2017,15307.87,1.28,0.01833153541133536,1
290,15031,2017-07-09,BuffaloRochester,organic,5.98,393.2,0.0,2017,5369.52,2.55,0.03117803406954711,7
2943,17684,2018-01-07,California,organic,42992.91,56007.79,0.0,2018,156341.57,1.95,0.02644042944393643,1
1300,16041,2017-06-18,MiamiFtLauderdale,organic,304.94,1510.72,0.0,2017,6480.65,1.88,0.012649882411811976,6
646,15387,2017-10-22,Denver,organic,5719.08,906.97,75.1,2017,27024.28,1.64,0.04057590035104164,10
1945,16686,2017-04-16,Portland,organic,3515.55,5519.58,13.66,2017,45803.57,1.15,0.058002538641622525,4
1071,15812,2017-10-15,Jacksonville,organic,60.21,546.72,4.82,2017,1421.74,2.55,0.010233841411952492,10
1616,16357,2017-07-02,NorthernNewEngland,organic,7.31,469.07,0.0,2017,16665.54,1.91,0.03709804023180474,7
1325,16066,2017-12-31,Midsouth,organic,2528.46,37771.11,861.76,2017,152399.77,1.6,0.03878258157524361,12
3072,17813,2018-01-28,HartfordSpringfield,organic,468.61,10161.69,2.79,2018,18973.89,1.9,0.042017233986395015,1
1315,16056,2017-03-05,MiamiFtLauderdale,organic,1073.79,128.96,0.0,2017,3583.84,2.47,0.007661138038045023,3
1525,16266,2017-03-19,NewYork,organic,30270.92,85793.31,114.28,2017,147248.57,1.86,0.1129966146806336,3
1340,16081,2017-09-17,Midsouth,organic,3307.02,36351.09,628.33,2017,158623.92,1.93,0.06041750879598262,9
358,15099,2017-03-26,California,organic,34618.57,71542.71,7.86,2017,194052.77,1.7,0.036842265682282105,3
1225,15966,2017-11-19,Louisville,organic,9.09,901.48,0.0,2017,2317.4,1.62,0.028399022565789186,11
1236,15977,2017-09-03,Louisville,organic,7.74,1116.53,0.0,2017,3581.73,1.98,0.04266361066413382,9
1165,15906,2017-01-01,LasVegas,organic,997.48,2950.94,0.0,2017,9563.83,1.36,0.0256108376365608,1
91,14832,2017-04-09,Atlanta,organic,1358.59,5782.33,0.0,2017,24438.67,0.91,0.04989633594573106,4
885,15626,2017-04-16,HarrisburgScranton,organic,928.33,819.5,14.65,2017,11419.61,1.99,0.04178711059998818,4
2185,16926,2017-10-08,SanDiego,organic,754.58,8162.44,0.0,2017,13013.83,2.33,0.03969535990746786,10
2041,16782,2017-06-25,RichmondNorfolk,organic,656.89,5010.34,83.67,2017,12534.75,1.64,0.04741434419377366,6
2638,17379,2017-03-19,Syracuse,organic,0.0,111.78,0.0,2017,2460.96,2.04,0.0347062724180639,3
1848,16589,2017-02-12,Pittsburgh,organic,719.78,1.64,0.0,2017,8934.28,1.41,0.08185343947744439,2
2264,17005,2017-04-09,SanFrancisco,organic,7773.14,9709.29,0.0,2017,21231.88,2.54,0.021594960607637992,4
2091,16832,2017-07-16,Roanoke,organic,242.19,2225.86,0.0,2017,6337.48,1.64,0.038118575458476966,7
588,15329,2017-11-26,DallasFtWorth,organic,3562.36,249.22,0.0,2017,15521.5,1.65,0.01698065628488865,11
2684,17425,2017-05-07,Tampa,organic,811.85,37.89,0.0,2017,5564.72,1.64,0.00946428531339083,5
3416,18157,2018-02-25,Southeast,organic,2796.03,20114.88,105.74,2018,115509.8,1.46,0.02614484989883181,2
1714,16455,2017-08-27,Philadelphia,organic,1564.81,4602.16,12.86,2017,22152.02,1.92,0.0564470401769448,8
1446,16187,2017-09-17,NewOrleansMobile,organic,313.42,179.09,0.0,2017,6311.86,1.89,0.027979706461012995,9
2665,17406,2017-09-17,Tampa,organic,23.58,40.61,0.0,2017,1249.75,1.78,0.004085065060973836,9
1636,16377,2017-02-12,NorthernNewEngland,organic,2.56,325.75,0.0,2017,13474.78,1.8,0.02617277405128804,2
1044,15785,2017-04-16,Indianapolis,organic,226.81,1575.87,0.0,2017,6451.24,1.35,0.030447495457469612,4
405,15146,2017-05-07,Charlotte,organic,146.19,5186.8,414.39,2017,8083.68,2.31,0.025939558436302582,5
661,15402,2017-07-09,Denver,organic,12539.43,1475.09,80.56,2017,14908.74,1.94,0.015428433514482531,7
2698,17439,2017-01-29,Tampa,organic,263.33,46.22,0.0,2017,5251.73,1.43,0.011657478050650429,1
1959,16700,2017-01-08,Portland,organic,3790.24,6998.59,14.77,2017,47556.69,1.01,0.051401373990802135,1
3240,17981,2018-01-28,Orlando,organic,197.96,1131.65,0.0,2018,8402.79,1.67,0.019856118820774538,1
536,15277,2017-11-19,Columbus,organic,538.89,1545.36,0.0,2017,7723.38,1.47,0.04356688691409427,11
1892,16633,2017-04-16,Plains,organic,5166.93,24157.5,1783.22,2017,85609.54,1.59,0.0452096594037732,4
3450,18191,2018-03-11,Syracuse,organic,168.95,61.01,0.0,2018,4685.01,1.25,0.04905343305241528,3
700,15441,2017-10-15,Detroit,organic,468.5,3770.8,0.0,2017,20776.71,1.69,0.0918692033479821,10
1657,16398,2017-09-24,Orlando,organic,496.68,1531.43,0.0,2017,7564.56,2.31,0.027875834071173892,9
3415,18156,2018-03-04,Southeast,organic,2856.11,23002.28,104.25,2018,122700.54,1.55,0.02369853894572937,3
1995,16736,2017-05-07,RaleighGreensboro,organic,231.3,5522.61,307.07,2017,9680.55,2.61,0.02513262809162442,5
2738,17479,2017-04-30,TotalUS,organic,199039.61,421709.78,5187.46,2017,1248175.29,1.68,0.031548516847463404,4
1208,15949,2017-03-12,LosAngeles,organic,12242.8,37476.71,1.6,2017,143848.91,1.19,0.0517922066522184,3
354,15095,2017-04-23,California,organic,28028.44,69003.58,4.7,2017,197179.76,1.6,0.03379560398629833,4
214,14955,2017-12-17,Boston,organic,12.88,1538.66,0.0,2017,24904.99,1.82,0.045977683949993575,12
195,14936,2017-04-23,Boise,organic,11.93,570.15,0.0,2017,3316.33,1.23,0.03419869630959982,4
357,15098,2017-04-02,California,organic,31381.85,69457.56,17.3,2017,191988.18,1.64,0.03247542282914195,4
811,15552,2017-09-10,GreatLakes,organic,3861.68,42215.34,0.0,2017,148357.84,1.82,0.0541875672092581,9
2677,17418,2017-06-25,Tampa,organic,488.9,2780.41,0.0,2017,6199.5,2.09,0.017030989367932015,6
1904,16645,2017-01-22,Plains,organic,5924.1,18291.59,3406.4,2017,55867.65,1.57,0.029899403888272943,1
1561,16302,2017-07-16,Northeast,organic,12309.73,34479.02,2085.77,2017,240537.76,1.66,0.05441075823493369,7
1426,16167,2017-01-29,Nashville,organic,296.39,1977.1,0.0,2017,3254.87,1.41,0.013469490282543628,1
2657,17398,2017-11-12,Tampa,organic,50.87,533.78,0.0,2017,5441.77,1.82,0.013973580086750316,11
2465,17206,2017-06-25,Southeast,organic,4346.4,37186.27,153.28,2017,111509.08,1.67,0.029511832965109064,6
2452,17193,2017-09-24,Southeast,organic,2085.26,19427.02,132.87,2017,90946.17,2.25,0.03188840550177996,9
2183,16924,2017-10-22,SanDiego,organic,951.67,6964.44,0.0,2017,13012.35,2.15,0.03645990665539866,10
2867,17608,2018-02-04,Albany,organic,118.38,420.36,0.0,2018,4124.96,1.52,0.018676518788103502,2
2577,17318,2017-05-14,StLouis,organic,229.87,1400.1,0.0,2017,5693.95,1.59,0.028115043581416036,5
2448,17189,2017-10-22,Southeast,organic,1696.37,17846.02,107.66,2017,90426.45,1.91,0.02804500848831337,10
3231,17972,2018-01-07,NorthernNewEngland,organic,0.0,551.1,0.0,2018,26188.31,1.75,0.049501620342301655,1
1314,16055,2017-03-12,MiamiFtLauderdale,organic,1043.83,77.36,0.0,2017,2068.26,3.05,0.004345687956425093,3
2468,17209,2017-06-04,Southeast,organic,12332.67,16277.88,208.25,2017,77032.09,1.82,0.017855251452510656,6
382,15123,2017-10-15,Charlotte,organic,64.0,3476.86,161.46,2017,10195.59,2.38,0.05495715288076597,10
3374,18115,2018-01-14,SanFrancisco,organic,19301.15,14957.23,0.0,2018,37347.89,1.32,0.03234353970098913,1
2118,16859,2017-01-08,Roanoke,organic,263.74,2764.44,0.0,2017,5241.2,1.61,0.03463804034288842,1
829,15570,2017-05-07,GreatLakes,organic,3712.17,80827.19,1.64,2017,146983.33,1.74,0.026940379832237515,5
677,15418,2017-03-19,Denver,organic,9086.75,1631.51,24.46,2017,50646.59,0.89,0.06950747447795713,3
1055,15796,2017-01-29,Indianapolis,organic,222.81,1495.17,0.0,2017,5571.99,1.04,0.02426738560740238,1
2570,17311,2017-07-02,StLouis,organic,136.65,2340.64,3.52,2017,9274.18,1.55,0.04603735476102089,7
1280,16021,2017-11-05,MiamiFtLauderdale,organic,64.69,911.14,0.0,2017,6103.24,1.96,0.013005713893131987,11
199,14940,2017-03-26,Boise,organic,9.09,541.44,0.0,2017,4448.99,0.81,0.0446051820931197,3
2629,17370,2017-05-21,Syracuse,organic,0.0,262.29,0.0,2017,2976.18,2.07,0.04343709052144995,5
95,14836,2017-03-12,Atlanta,organic,2140.74,4782.95,0.0,2017,18563.32,0.9,0.03805196797007293,3
2032,16773,2017-08-27,RichmondNorfolk,organic,517.0,3473.29,114.73,2017,11862.16,1.96,0.052197148196098435,8
2379,17120,2017-02-05,SouthCarolina,organic,488.39,3011.86,182.42,2017,9116.85,1.45,0.012747006145005344,2
3040,17781,2018-03-25,GreatLakes,organic,5140.14,51115.63,0.0,2018,182492.41,1.47,0.04120919015987212,3
2039,16780,2017-07-09,RichmondNorfolk,organic,720.65,5308.78,142.87,2017,11717.1,1.81,0.043477597799548295,7
2944,17685,2018-03-25,Charlotte,organic,17.85,5964.29,161.23,2018,12030.96,1.77,0.04446384156672312,3
2700,17441,2017-01-15,Tampa,organic,320.78,60.1,0.0,2017,7526.04,1.21,0.01736455894819966,1
1775,16516,2017-07-02,PhoenixTucson,organic,3244.01,3587.62,0.0,2017,10239.04,2.02,0.00829140087832958,7
841,15582,2017-02-12,GreatLakes,organic,5063.86,68691.1,0.0,2017,162213.86,1.08,0.037800194381260255,2
3354,18095,2018-03-11,SanDiego,organic,1328.95,14303.09,0.0,2018,25324.3,1.59,0.047116782522269814,3
1183,15924,2017-09-03,LosAngeles,organic,10621.24,27740.88,0.0,2017,70419.78,2.11,0.031333970726371015,9
2493,17234,2017-12-17,Spokane,organic,181.95,1028.88,0.0,2017,2675.19,2.14,0.0418316488755357,12
2683,17424,2017-05-14,Tampa,organic,2198.76,104.04,0.0,2017,4946.02,1.96,0.014215490326665248,5
2617,17358,2017-08-13,Syracuse,organic,0.0,169.15,0.0,2017,4017.01,1.39,0.048687194342263866,8
1942,16683,2017-05-07,Portland,organic,7740.99,4048.4,23.83,2017,52220.44,1.11,0.05295940428129264,5
3248,17989,2018-02-25,Philadelphia,organic,4302.81,8227.53,4.2,2018,31548.98,1.56,0.060457032382408286,2
702,15443,2017-10-01,Detroit,organic,503.84,3596.4,0.0,2017,21753.6,1.75,0.09155784064812733,10
2005,16746,2017-02-26,RaleighGreensboro,organic,241.98,4059.23,328.88,2017,8608.11,1.56,0.025452693190509912,2
3399,18140,2018-01-07,SouthCarolina,organic,257.05,4243.68,151.13,2018,19702.51,1.26,0.04661972004283743,1
2357,17098,2017-07-09,SouthCarolina,organic,116.35,5293.97,155.96,2017,14990.91,1.76,0.03790284434603275,7
515,15256,2017-04-09,CincinnatiDayton,organic,252.45,4493.92,0.0,2017,24184.04,0.86,0.1007526356077656,4
1823,16564,2017-08-06,Pittsburgh,organic,861.22,28.71,0.0,2017,10179.13,1.43,0.08792215960807903,8
1524,16265,2017-03-26,NewYork,organic,12071.11,41311.15,90.5,2017,87897.32,2.18,0.07072575462496977,3
3468,18209,2018-01-28,Tampa,organic,156.01,859.2,0.0,2018,7695.89,1.61,0.016413512275876733,1
2939,17680,2018-02-04,California,organic,38078.53,60551.97,0.0,2018,188212.98,1.56,0.016982300398476813,2
410,15151,2017-04-02,Charlotte,organic,277.75,6849.46,639.44,2017,10320.1,1.95,0.042689531929123385,4
1605,16346,2017-09-17,NorthernNewEngland,organic,5.62,147.09,0.0,2017,15649.28,1.54,0.052605815331176135,9
3319,18060,2018-03-04,RichmondNorfolk,organic,397.48,3653.91,119.44,2018,14173.27,1.43,0.04673145376432286,3
529,15270,2017-01-01,CincinnatiDayton,organic,351.72,8558.19,0.0,2017,10798.25,1.23,0.03175231742737261,1
1380,16121,2017-12-17,Nashville,organic,41.87,1898.54,0.0,2017,6706.15,1.62,0.032784850393988714,12
740,15481,2017-01-08,Detroit,organic,751.53,5747.86,0.0,2017,8156.07,1.74,0.017034403477060308,1
2257,16998,2017-05-28,SanFrancisco,organic,10640.43,10979.17,8.75,2017,24852.33,2.73,0.03607392007204235,5
458,15199,2017-05-07,Chicago,organic,42.84,39979.02,0.0,2017,42798.67,1.95,0.04200545371397413,5
1780,16521,2017-05-28,PhoenixTucson,organic,3632.08,3316.0,0.0,2017,9976.29,1.94,0.008404134309528022,5
1729,16470,2017-05-14,Philadelphia,organic,2785.9,6672.5,19.57,2017,17466.93,2.29,0.04308110957177935,5
179,14920,2017-08-13,Boise,organic,71.06,602.73,0.0,2017,1816.79,2.32,0.02504755725689678,8
3489,18230,2018-02-18,West,organic,30149.0,38800.64,123.13,2018,224798.6,1.64,0.032077862383920415,2
3464,18205,2018-02-25,Tampa,organic,206.39,542.89,0.0,2018,9144.2,1.37,0.01850974620867196,2
578,15319,2017-01-29,Columbus,organic,801.47,3370.23,0.0,2017,6971.41,1.49,0.04099476825557968,1
526,15267,2017-01-22,CincinnatiDayton,organic,235.68,4884.31,0.0,2017,7209.5,1.58,0.018598498948028445,1
1160,15901,2017-02-05,LasVegas,organic,1662.7,4924.57,0.0,2017,17104.45,1.23,0.02452815729408531,2
1266,16007,2017-02-05,Louisville,organic,0.0,991.67,0.0,2017,2108.66,1.36,0.016354067983863633,2
1137,15878,2017-07-16,LasVegas,organic,1296.04,2815.04,0.0,2017,8618.45,1.89,0.02793869006348737,7
2495,17236,2017-12-03,Spokane,organic,120.24,813.79,0.0,2017,2575.42,1.92,0.031014426642189893,12
890,15631,2017-03-12,HarrisburgScranton,organic,476.63,345.2,19.42,2017,7789.5,2.21,0.030701454632910408,3
854,15595,2017-11-19,HarrisburgScranton,organic,176.4,275.71,9.39,2017,14161.9,1.62,0.061368055365972785,11
1033,15774,2017-07-02,Indianapolis,organic,137.4,1251.58,0.0,2017,8181.42,1.51,0.04035154198749336,7
1726,16467,2017-06-04,Philadelphia,organic,5098.14,8574.42,6.96,2017,21652.97,2.01,0.05205541273066139,6
44,14785,2017-02-26,Albany,organic,508.31,240.1,0.0,2017,2185.96,1.71,0.02413903721466204,2
2260,17001,2017-05-07,SanFrancisco,organic,7404.38,8501.99,0.0,2017,19401.8,2.54,0.01987417556584348,5
384,15125,2017-10-01,Charlotte,organic,12.62,4182.38,174.37,2017,8276.33,2.82,0.043893085035801915,10
1034,15775,2017-06-25,Indianapolis,organic,92.84,1210.57,0.0,2017,7437.23,1.34,0.03636208515466122,6
1961,16702,2017-12-31,RaleighGreensboro,organic,89.4,5189.69,203.49,2017,13531.12,2.06,0.031240919122731525,12
1918,16659,2017-10-22,Portland,organic,1737.93,2304.96,1.66,2017,15825.16,2.48,0.03001590475974792,10
2848,17589,2017-03-19,WestTexNewMexico,organic,4255.75,3855.69,11.67,2017,26767.63,1.11,0.028447493159669213,3
1188,15929,2017-07-30,LosAngeles,organic,9903.04,18850.52,0.0,2017,67790.94,2.1,0.02718358698388024,7
270,15011,2017-11-26,BuffaloRochester,organic,216.85,57.94,0.0,2017,5280.35,1.26,0.04892005482759376,11
3330,18071,2018-03-11,Roanoke,organic,168.6,2237.27,0.0,2018,8380.75,1.54,0.03535521918042206,3
723,15464,2017-05-07,Detroit,organic,649.49,5629.42,0.0,2017,14463.73,1.81,0.022601721403862518,5
464,15205,2017-03-26,Chicago,organic,1252.26,43428.38,0.0,2017,48330.46,1.67,0.06853386805028983,3
1112,15853,2017-01-01,Jacksonville,organic,245.43,38.31,2.39,2017,3707.67,1.24,0.013863676372951385,1
431,15172,2017-11-12,Chicago,organic,24.78,25147.1,0.0,2017,32924.34,2.06,0.05736603946716268,11
607,15348,2017-07-16,DallasFtWorth,organic,6649.58,451.46,0.0,2017,24811.57,1.49,0.019933708264722072,7
3268,18009,2018-03-25,Pittsburgh,organic,956.73,10.91,0.0,2018,16411.89,1.38,0.11051051459513517,3
291,15032,2017-07-02,BuffaloRochester,organic,4.02,473.35,0.0,2017,4270.32,2.57,0.02874099446215328,7
1652,16393,2017-10-29,Orlando,organic,179.61,1219.5,0.0,2017,6466.78,2.01,0.01593239526840795,10
2446,17187,2017-11-05,Southeast,organic,1631.92,17868.58,138.66,2017,89263.65,1.8,0.027186979154863008,11
2637,17378,2017-03-26,Syracuse,organic,0.0,137.6,0.0,2017,2614.15,2.12,0.02876078811479665,3
2919,17660,2018-01-07,Boston,organic,14.46,2704.48,0.0,2018,30096.0,1.91,0.042062098869384064,1
1477,16218,2017-02-12,NewOrleansMobile,organic,254.69,0.0,0.0,2017,6425.79,1.33,0.022751920158757263,2
414,15155,2017-03-05,Charlotte,organic,330.49,3724.34,436.66,2017,6959.35,1.78,0.0332168851851361,3
2930,17671,2018-01-14,BuffaloRochester,organic,318.7,133.26,0.0,2018,10864.95,1.19,0.06393569093232976,1
3307,18048,2018-03-04,RaleighGreensboro,organic,119.79,6357.72,154.02,2018,15008.91,1.98,0.04347760216559093,3
2759,17500,2017-12-10,West,organic,19393.44,62916.63,117.57,2017,313686.31,1.36,0.05019134874782405,12
1917,16658,2017-10-29,Portland,organic,2011.28,2499.56,0.0,2017,17335.77,2.49,0.032224689067868906,10
2875,17616,2018-03-04,Atlanta,organic,597.4,5315.48,0.0,2018,17082.0,1.66,0.02792848528923197,3
2908,17649,2018-03-25,Boston,organic,27.25,2031.54,0.0,2018,38441.23,1.74,0.056539230866914265,3
1035,15776,2017-06-18,Indianapolis,organic,135.37,1892.44,0.0,2017,9207.8,1.27,0.039615419199869883,6
3219,17960,2018-01-07,Northeast,organic,11605.47,35898.69,55.76,2018,264448.77,1.75,0.058838939261131484,1
826,15567,2017-05-28,GreatLakes,organic,3907.75,78127.32,0.0,2017,160659.8,1.72,0.04314750789153754,5
231,14972,2017-08-20,Boston,organic,10.07,1256.79,0.0,2017,22954.83,1.72,0.04609984305854431,8
2967,17708,2018-01-07,Chicago,organic,118.84,29600.36,0.0,2018,41573.25,1.83,0.047043747729117125,1
3059,17800,2018-02-04,HarrisburgScranton,organic,322.53,300.03,6.03,2018,21055.52,1.5,0.05052574149163813,2
3311,18052,2018-02-04,RaleighGreensboro,organic,82.78,5175.05,151.37,2018,14635.63,2.25,0.02711752890736629,2
2251,16992,2017-07-09,SanFrancisco,organic,2009.13,3654.42,2.92,2017,8311.12,2.45,0.011489139173988527,7
1978,16719,2017-09-03,RaleighGreensboro,organic,169.06,4855.92,148.96,2017,14052.55,2.97,0.050624242147614414,9
1189,15930,2017-07-23,LosAngeles,organic,9095.61,24077.08,0.0,2017,70179.47,2.07,0.02746645168520156,7
111,14852,2017-11-26,BaltimoreWashington,organic,882.64,6845.96,64.4,2017,31688.93,1.69,0.04791132455880909,11
261,15002,2017-01-22,Boston,organic,9.6,969.46,0.0,2017,15417.31,1.93,0.02270080892736237,1
1725,16466,2017-06-11,Philadelphia,organic,2738.47,6522.48,41.75,2017,18043.1,2.24,0.04533779852348796,6
2234,16975,2017-11-05,SanFrancisco,organic,10983.96,8063.69,0.0,2017,20213.21,2.05,0.02502133438690957,11
2624,17365,2017-06-25,Syracuse,organic,1.28,137.32,0.0,2017,2664.0,2.43,0.043787788335354016,6
1467,16208,2017-04-23,NewOrleansMobile,organic,295.32,12.1,0.0,2017,2924.36,1.74,0.012683790943942563,4
2844,17585,2017-04-16,WestTexNewMexico,organic,2233.24,4805.48,17.29,2017,29765.63,1.23,0.025991469983556725,4
3404,18145,2018-02-25,SouthCentral,organic,20045.22,4781.58,0.0,2018,126906.61,1.41,0.01632158498416669,2
2017,16758,2017-12-10,RichmondNorfolk,organic,365.36,2618.38,68.67,2017,12385.8,1.4,0.046641534961324733,12
596,15337,2017-10-01,DallasFtWorth,organic,5442.96,387.86,0.0,2017,21220.62,1.7,0.02320187142007879,10
1228,15969,2017-10-29,Louisville,organic,1.3,740.67,0.0,2017,3691.45,1.84,0.034626823502396535,10
1357,16098,2017-05-21,Midsouth,organic,3719.26,48346.59,1603.39,2017,116849.77,1.9,0.034889333071961966,5
2001,16742,2017-03-26,RaleighGreensboro,organic,236.74,6075.77,440.09,2017,11276.9,1.94,0.0366207261963819,3
263,15004,2017-01-08,Boston,organic,8.39,1134.04,0.0,2017,17555.2,1.95,0.023472227122891653,1
3271,18012,2018-03-04,Pittsburgh,organic,1054.97,10.45,0.0,2018,13219.33,1.41,0.09877544371811996,3
1617,16358,2017-06-25,NorthernNewEngland,organic,7.83,428.22,0.0,2017,21227.79,1.93,0.0557819650928838,6
2333,17074,2017-12-24,SouthCarolina,organic,118.57,3514.42,79.12,2017,12762.43,1.48,0.041576159635085534,12
1857,16598,2017-12-17,Plains,organic,1958.11,17379.12,58.63,2017,57922.35,1.67,0.030680606870199363,12
2760,17501,2017-12-03,West,organic,20229.67,51602.11,94.33,2017,247514.3,1.5,0.037869342648989994,12
